LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,INFRAINVEST,INLAND,PC_GDP,A,1999,0.787389755,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2000,0.684136599,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2001,0.626619838,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2002,0.651462875,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2003,0.629162646,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2004,0.63912017,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2005,0.666535274,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2006,0.629482439,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2007,0.697312578,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2008,0.764334042,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2009,1.022129831,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2010,0.973305333,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2011,0.940175373,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2012,1.00156388,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2013,1.18842818,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2014,1.333538842,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2015,1.38821006,
NOR,INFRAINVEST,INLAND,PC_GDP,A,2016,1.45622602,
POL,INFRAINVEST,RAIL,EUR,A,1994,163127913,
POL,INFRAINVEST,RAIL,EUR,A,1995,247532557.6,
POL,INFRAINVEST,RAIL,EUR,A,1996,281731303.2,E
POL,INFRAINVEST,RAIL,EUR,A,1997,307510030.4,E
POL,INFRAINVEST,RAIL,EUR,A,1998,337549508.1,
POL,INFRAINVEST,RAIL,EUR,A,1999,237058767.9,
POL,INFRAINVEST,RAIL,EUR,A,2000,198113678.3,
POL,INFRAINVEST,RAIL,EUR,A,2001,113014351.5,
POL,INFRAINVEST,RAIL,EUR,A,2002,108472816.9,
POL,INFRAINVEST,RAIL,EUR,A,2003,194393288.3,
POL,INFRAINVEST,RAIL,EUR,A,2004,219981466,
POL,INFRAINVEST,RAIL,EUR,A,2005,236165664,
POL,INFRAINVEST,RAIL,EUR,A,2006,353264357.8,
POL,INFRAINVEST,RAIL,EUR,A,2007,646824033.2,
POL,INFRAINVEST,RAIL,EUR,A,2008,903530482.8,
POL,INFRAINVEST,RAIL,EUR,A,2009,649914545.7,
POL,INFRAINVEST,RAIL,EUR,A,2010,690112640.8,
POL,INFRAINVEST,RAIL,EUR,A,2011,925291961.1,
POL,INFRAINVEST,RAIL,EUR,A,2012,430896446.2,
POL,INFRAINVEST,RAIL,EUR,A,2013,262800505.1,
POL,INFRAINVEST,RAIL,EUR,A,2014,53052933.44,
POL,INFRAINVEST,RAIL,EUR,A,2015,340441809.3,
POL,INFRAINVEST,RAIL,EUR,A,2016,326565221.4,
POL,INFRAINVEST,RAIL,EUR,A,2017,510302375.3,
POL,INFRAINVEST,ROAD,EUR,A,1994,404675593.7,
POL,INFRAINVEST,ROAD,EUR,A,1995,638224072.1,
POL,INFRAINVEST,ROAD,EUR,A,1996,180319724.1,B
POL,INFRAINVEST,ROAD,EUR,A,1997,227266607.4,
POL,INFRAINVEST,ROAD,EUR,A,1998,299220646.5,
POL,INFRAINVEST,ROAD,EUR,A,1999,296678338.2,
POL,INFRAINVEST,ROAD,EUR,A,2000,1019511952,B
POL,INFRAINVEST,ROAD,EUR,A,2001,1093924457,
POL,INFRAINVEST,ROAD,EUR,A,2002,1035941352,
POL,INFRAINVEST,ROAD,EUR,A,2003,1010617739,
POL,INFRAINVEST,ROAD,EUR,A,2004,1235382375,
POL,INFRAINVEST,ROAD,EUR,A,2005,1874906777,
POL,INFRAINVEST,ROAD,EUR,A,2006,2605324639,
POL,INFRAINVEST,ROAD,EUR,A,2007,3444000952,
POL,INFRAINVEST,ROAD,EUR,A,2008,4504566015,
POL,INFRAINVEST,ROAD,EUR,A,2009,5337659938,
POL,INFRAINVEST,ROAD,EUR,A,2010,6509637046,
POL,INFRAINVEST,ROAD,EUR,A,2011,8323257338,
POL,INFRAINVEST,ROAD,EUR,A,2012,4382811940,
POL,INFRAINVEST,ROAD,EUR,A,2013,2464797122,
POL,INFRAINVEST,ROAD,EUR,A,2014,1721113634,
POL,INFRAINVEST,ROAD,EUR,A,2015,2170794683,
POL,INFRAINVEST,ROAD,EUR,A,2016,3075442295,
POL,INFRAINVEST,ROAD,EUR,A,2017,3209595188,
POL,INFRAINVEST,INLAND,PC_GDP,A,1995,0.823655359,
POL,INFRAINVEST,INLAND,PC_GDP,A,1996,0.366606995,
POL,INFRAINVEST,INLAND,PC_GDP,A,1997,0.380609243,E
POL,INFRAINVEST,INLAND,PC_GDP,A,1998,0.411174305,
POL,INFRAINVEST,INLAND,PC_GDP,A,1999,0.335072562,
POL,INFRAINVEST,INLAND,PC_GDP,A,2000,0.653251802,B
POL,INFRAINVEST,INLAND,PC_GDP,A,2001,0.56822334,
POL,INFRAINVEST,INLAND,PC_GDP,A,2002,0.544030041,
POL,INFRAINVEST,INLAND,PC_GDP,A,2003,0.626529382,
POL,INFRAINVEST,INLAND,PC_GDP,A,2004,0.713778934,
POL,INFRAINVEST,INLAND,PC_GDP,A,2005,0.860199421,
POL,INFRAINVEST,INLAND,PC_GDP,A,2006,1.079616834,
POL,INFRAINVEST,INLAND,PC_GDP,A,2007,1.307168629,
POL,INFRAINVEST,INLAND,PC_GDP,A,2008,1.483823963,
POL,INFRAINVEST,INLAND,PC_GDP,A,2009,1.897234239,
POL,INFRAINVEST,INLAND,PC_GDP,A,2010,1.996958413,
POL,INFRAINVEST,INLAND,PC_GDP,A,2011,2.43881891,
POL,INFRAINVEST,INLAND,PC_GDP,A,2012,1.236202955,
POL,INFRAINVEST,INLAND,PC_GDP,A,2013,0.690930928,
POL,INFRAINVEST,INLAND,PC_GDP,A,2014,0.446400028,
POL,INFRAINVEST,INLAND,PC_GDP,A,2015,0.5841306,
POL,INFRAINVEST,INLAND,PC_GDP,A,2016,0.79764141,
POL,INFRAINVEST,INLAND,PC_GDP,A,2017,0.796096197,
PRT,INFRAINVEST,RAIL,EUR,A,1994,156000000,
PRT,INFRAINVEST,RAIL,EUR,A,1995,196000000,
PRT,INFRAINVEST,RAIL,EUR,A,1996,260000000,
PRT,INFRAINVEST,RAIL,EUR,A,1997,476000000,
PRT,INFRAINVEST,RAIL,EUR,A,1998,536000000,
PRT,INFRAINVEST,RAIL,EUR,A,1999,342000000,
PRT,INFRAINVEST,RAIL,EUR,A,2000,401000000,B
PRT,INFRAINVEST,RAIL,EUR,A,2001,418000000,
PRT,INFRAINVEST,RAIL,EUR,A,2002,523000000,
PRT,INFRAINVEST,RAIL,EUR,A,2003,704000000,
PRT,INFRAINVEST,RAIL,EUR,A,2004,484000000,
PRT,INFRAINVEST,RAIL,EUR,A,2005,415000000,
PRT,INFRAINVEST,RAIL,EUR,A,2006,307000000,
PRT,INFRAINVEST,RAIL,EUR,A,2007,329000000,
PRT,INFRAINVEST,RAIL,EUR,A,2008,392000000,B
PRT,INFRAINVEST,RAIL,EUR,A,2009,360000000,
PRT,INFRAINVEST,RAIL,EUR,A,2010,403000000,
PRT,INFRAINVEST,RAIL,EUR,A,2011,333000000,
PRT,INFRAINVEST,RAIL,EUR,A,2012,86000000,
PRT,INFRAINVEST,RAIL,EUR,A,2013,71000000,
PRT,INFRAINVEST,RAIL,EUR,A,2014,120000000,
PRT,INFRAINVEST,RAIL,EUR,A,2015,177000000,
PRT,INFRAINVEST,RAIL,EUR,A,2016,79000000,
PRT,INFRAINVEST,RAIL,EUR,A,2017,110000000,
PRT,INFRAINVEST,ROAD,EUR,A,1994,648523094.3,
PRT,INFRAINVEST,ROAD,EUR,A,1995,737000000,
PRT,INFRAINVEST,ROAD,EUR,A,1996,748000000,
PRT,INFRAINVEST,ROAD,EUR,A,1997,970000000,
PRT,INFRAINVEST,ROAD,EUR,A,1998,905000000,
PRT,INFRAINVEST,ROAD,EUR,A,1999,552000000,
PRT,INFRAINVEST,ROAD,EUR,A,2000,961000000,
PRT,INFRAINVEST,ROAD,EUR,A,2001,1685000000,
PRT,INFRAINVEST,ROAD,EUR,A,2002,1620000000,
PRT,INFRAINVEST,ROAD,EUR,A,2003,1537000000,
PRT,INFRAINVEST,ROAD,EUR,A,2004,1933000000,
PRT,INFRAINVEST,ROAD,EUR,A,2005,2112000000,
PRT,INFRAINVEST,ROAD,EUR,A,2006,1940000000,
PRT,INFRAINVEST,ROAD,EUR,A,2007,1453000000,
PRT,INFRAINVEST,ROAD,EUR,A,2008,1366000000,
PRT,INFRAINVEST,ROAD,EUR,A,2009,951000000,B
PRT,INFRAINVEST,ROAD,EUR,A,2010,1511000000,
PRT,INFRAINVEST,ROAD,EUR,A,2012,274000000,P
PRT,INFRAINVEST,ROAD,EUR,A,2013,211000000,P
PRT,INFRAINVEST,INLAND,PC_GDP,A,1995,1.04899833,
PRT,INFRAINVEST,INLAND,PC_GDP,A,1996,1.074706084,
PRT,INFRAINVEST,INLAND,PC_GDP,A,1997,1.421496729,
PRT,INFRAINVEST,INLAND,PC_GDP,A,1998,1.294606558,
PRT,INFRAINVEST,INLAND,PC_GDP,A,1999,0.747246965,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2000,1.060978597,B
PRT,INFRAINVEST,INLAND,PC_GDP,A,2001,1.549023327,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2002,1.508784033,B
PRT,INFRAINVEST,INLAND,PC_GDP,A,2003,1.537374445,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2004,1.591504325,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2005,1.605394843,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2006,1.359409004,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2007,1.021270482,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2008,0.98673591,B
PRT,INFRAINVEST,INLAND,PC_GDP,A,2009,0.750078983,B
PRT,INFRAINVEST,INLAND,PC_GDP,A,2010,1.064303896,
PRT,INFRAINVEST,INLAND,PC_GDP,A,2012,0.215560795,P
PRT,INFRAINVEST,INLAND,PC_GDP,A,2013,0.165619965,P
SVK,INFRAINVEST,RAIL,EUR,A,1994,28703350.48,
SVK,INFRAINVEST,RAIL,EUR,A,1995,59000000,B
SVK,INFRAINVEST,RAIL,EUR,A,1996,107000000,
SVK,INFRAINVEST,RAIL,EUR,A,1997,121000000,
SVK,INFRAINVEST,RAIL,EUR,A,1998,64000000,
SVK,INFRAINVEST,RAIL,EUR,A,1999,37000000,
SVK,INFRAINVEST,RAIL,EUR,A,2000,53000000,
SVK,INFRAINVEST,RAIL,EUR,A,2001,170000000,
SVK,INFRAINVEST,RAIL,EUR,A,2002,241000000,
SVK,INFRAINVEST,RAIL,EUR,A,2003,91000000,
SVK,INFRAINVEST,RAIL,EUR,A,2004,91000000,
SVK,INFRAINVEST,RAIL,EUR,A,2005,160000000,
SVK,INFRAINVEST,RAIL,EUR,A,2006,225000000,
SVK,INFRAINVEST,RAIL,EUR,A,2007,287000000,
SVK,INFRAINVEST,RAIL,EUR,A,2008,215000000,
SVK,INFRAINVEST,RAIL,EUR,A,2009,175000000,B
SVK,INFRAINVEST,RAIL,EUR,A,2010,273000000,
SVK,INFRAINVEST,RAIL,EUR,A,2011,289000000,
SVK,INFRAINVEST,RAIL,EUR,A,2012,216000000,
SVK,INFRAINVEST,RAIL,EUR,A,2013,324000000,
SVK,INFRAINVEST,RAIL,EUR,A,2014,276000000,
SVK,INFRAINVEST,RAIL,EUR,A,2015,295500000,
SVK,INFRAINVEST,RAIL,EUR,A,2016,131600000,
SVK,INFRAINVEST,RAIL,EUR,A,2017,231100000,
SVK,INFRAINVEST,ROAD,EUR,A,1994,40621423.59,
SVK,INFRAINVEST,ROAD,EUR,A,1995,53000000,
SVK,INFRAINVEST,ROAD,EUR,A,1996,79000000,
SVK,INFRAINVEST,ROAD,EUR,A,1997,315000000,
SVK,INFRAINVEST,ROAD,EUR,A,1998,300000000,
SVK,INFRAINVEST,ROAD,EUR,A,1999,204000000,
SVK,INFRAINVEST,ROAD,EUR,A,2000,227000000,
SVK,INFRAINVEST,ROAD,EUR,A,2001,201000000,
SVK,INFRAINVEST,ROAD,EUR,A,2002,260000000,
SVK,INFRAINVEST,ROAD,EUR,A,2003,210000000,
SVK,INFRAINVEST,ROAD,EUR,A,2004,240000000,
SVK,INFRAINVEST,ROAD,EUR,A,2005,360000000,
SVK,INFRAINVEST,ROAD,EUR,A,2006,411000000,
SVK,INFRAINVEST,ROAD,EUR,A,2007,520000000,
SVK,INFRAINVEST,ROAD,EUR,A,2008,567000000,
SVK,INFRAINVEST,ROAD,EUR,A,2009,662000000,
SVK,INFRAINVEST,ROAD,EUR,A,2010,342000000,
SVK,INFRAINVEST,ROAD,EUR,A,2011,432000000,
SVK,INFRAINVEST,ROAD,EUR,A,2012,311000000,
SVK,INFRAINVEST,ROAD,EUR,A,2013,360000000,
SVK,INFRAINVEST,ROAD,EUR,A,2014,550000000,
SVK,INFRAINVEST,ROAD,EUR,A,2015,1133782000,
SVK,INFRAINVEST,ROAD,EUR,A,2016,751418000,
SVK,INFRAINVEST,ROAD,EUR,A,2017,749853000,
SVK,INFRAINVEST,INLAND,PC_GDP,A,1995,0.675614649,
SVK,INFRAINVEST,INLAND,PC_GDP,A,1996,0.933877381,
SVK,INFRAINVEST,INLAND,PC_GDP,A,1997,1.863561572,
SVK,INFRAINVEST,INLAND,PC_GDP,A,1998,1.402637476,
SVK,INFRAINVEST,INLAND,PC_GDP,A,1999,0.854712561,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2000,0.889204319,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2001,1.084212347,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2002,1.346572231,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2003,0.72939203,B
SVK,INFRAINVEST,INLAND,PC_GDP,A,2004,0.720149682,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2005,1.033420707,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2006,1.13198857,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2007,1.279857757,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2008,1.143205498,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2009,1.310465302,B
SVK,INFRAINVEST,INLAND,PC_GDP,A,2010,0.914508437,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2011,1.022268968,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2012,0.726237259,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2013,0.923555579,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2014,1.085588122,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2015,1.806123012,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2016,1.087234637,
SVK,INFRAINVEST,INLAND,PC_GDP,A,2017,1.157350483,
ESP,INFRAINVEST,RAIL,EUR,A,1994,772000000,
ESP,INFRAINVEST,RAIL,EUR,A,1995,767000000,
ESP,INFRAINVEST,RAIL,EUR,A,1996,816000000,
ESP,INFRAINVEST,RAIL,EUR,A,1997,686000000,
ESP,INFRAINVEST,RAIL,EUR,A,1998,944000000,
ESP,INFRAINVEST,RAIL,EUR,A,1999,1391000000,
ESP,INFRAINVEST,RAIL,EUR,A,2000,1840000000,
ESP,INFRAINVEST,RAIL,EUR,A,2001,2456000000,
ESP,INFRAINVEST,RAIL,EUR,A,2002,3652000000,
ESP,INFRAINVEST,RAIL,EUR,A,2003,3791000000,
ESP,INFRAINVEST,RAIL,EUR,A,2004,4368000000,
ESP,INFRAINVEST,RAIL,EUR,A,2005,5764000000,
ESP,INFRAINVEST,RAIL,EUR,A,2006,6336000000,B
ESP,INFRAINVEST,RAIL,EUR,A,2007,8345000000,
ESP,INFRAINVEST,RAIL,EUR,A,2008,8981000000,
ESP,INFRAINVEST,RAIL,EUR,A,2009,8772000000,
ESP,INFRAINVEST,RAIL,EUR,A,2010,7669000000,
ESP,INFRAINVEST,RAIL,EUR,A,2011,7553000000,
ESP,INFRAINVEST,RAIL,EUR,A,2012,5350000000,
ESP,INFRAINVEST,RAIL,EUR,A,2013,2710000000,
ESP,INFRAINVEST,RAIL,EUR,A,2014,3042000000,
ESP,INFRAINVEST,RAIL,EUR,A,2015,2631000000,
ESP,INFRAINVEST,RAIL,EUR,A,2016,1684000000,
ESP,INFRAINVEST,RAIL,EUR,A,2017,2234000000,P
ESP,INFRAINVEST,ROAD,EUR,A,1994,4724000000,
ESP,INFRAINVEST,ROAD,EUR,A,1995,4263000000,
ESP,INFRAINVEST,ROAD,EUR,A,1996,4010000000,
ESP,INFRAINVEST,ROAD,EUR,A,1997,3977000000,
ESP,INFRAINVEST,ROAD,EUR,A,1998,4787000000,
ESP,INFRAINVEST,ROAD,EUR,A,1999,4328000000,
ESP,INFRAINVEST,ROAD,EUR,A,2000,4792000000,
ESP,INFRAINVEST,ROAD,EUR,A,2001,5558000000,
ESP,INFRAINVEST,ROAD,EUR,A,2002,6874000000,
ESP,INFRAINVEST,ROAD,EUR,A,2003,7321000000,
ESP,INFRAINVEST,ROAD,EUR,A,2004,7244000000,
ESP,INFRAINVEST,ROAD,EUR,A,2005,8580000000,
ESP,INFRAINVEST,ROAD,EUR,A,2006,8411000000,B
ESP,INFRAINVEST,ROAD,EUR,A,2007,8077000000,
ESP,INFRAINVEST,ROAD,EUR,A,2008,8522000000,
ESP,INFRAINVEST,ROAD,EUR,A,2009,9422000000,
ESP,INFRAINVEST,ROAD,EUR,A,2010,7851000000,
ESP,INFRAINVEST,ROAD,EUR,A,2011,5966000000,
ESP,INFRAINVEST,ROAD,EUR,A,2012,5316000000,
ESP,INFRAINVEST,ROAD,EUR,A,2013,4646000000,
ESP,INFRAINVEST,ROAD,EUR,A,2014,4358000000,
ESP,INFRAINVEST,ROAD,EUR,A,2015,4393000000,
ESP,INFRAINVEST,ROAD,EUR,A,2016,3924000000,
ESP,INFRAINVEST,ROAD,EUR,A,2017,3690000000,P
ESP,INFRAINVEST,INLAND,PC_GDP,A,1995,1.095056571,
ESP,INFRAINVEST,INLAND,PC_GDP,A,1996,0.988950639,
ESP,INFRAINVEST,INLAND,PC_GDP,A,1997,0.900107905,
ESP,INFRAINVEST,INLAND,PC_GDP,A,1998,1.034398114,
ESP,INFRAINVEST,INLAND,PC_GDP,A,1999,0.962282691,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2000,1.02622824,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2001,1.145629625,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2002,1.40480029,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2003,1.38299779,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2004,1.34800678,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2005,1.541427475,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2006,1.463033769,B
ESP,INFRAINVEST,INLAND,PC_GDP,A,2007,1.519420211,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2008,1.568053036,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2009,1.686109659,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2010,1.435794012,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2011,1.262927986,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2012,1.02575939,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2013,0.717173657,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2014,0.713033089,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2015,0.649669569,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2016,0.501276879,
ESP,INFRAINVEST,INLAND,PC_GDP,A,2017,0.50792279,P
SWE,INFRAINVEST,RAIL,EUR,A,1994,1031459177,
SWE,INFRAINVEST,RAIL,EUR,A,1995,1141240880,
SWE,INFRAINVEST,RAIL,EUR,A,1996,1048663629,
SWE,INFRAINVEST,RAIL,EUR,A,1997,701081430.8,
SWE,INFRAINVEST,RAIL,EUR,A,1998,763652691.2,
SWE,INFRAINVEST,RAIL,EUR,A,1999,682390865.1,
SWE,INFRAINVEST,RAIL,EUR,A,2000,589990409.5,
SWE,INFRAINVEST,RAIL,EUR,A,2001,556846051.6,
SWE,INFRAINVEST,RAIL,EUR,A,2002,666120755.5,
SWE,INFRAINVEST,RAIL,EUR,A,2003,652316864.7,
SWE,INFRAINVEST,RAIL,EUR,A,2004,942575342.5,
SWE,INFRAINVEST,RAIL,EUR,A,2005,1124449090,
SWE,INFRAINVEST,RAIL,EUR,A,2006,1061134946,
SWE,INFRAINVEST,RAIL,EUR,A,2007,1253228997,
SWE,INFRAINVEST,RAIL,EUR,A,2008,1319136104,
SWE,INFRAINVEST,RAIL,EUR,A,2009,1318567487,
SWE,INFRAINVEST,RAIL,EUR,A,2010,1432192649,
SWE,INFRAINVEST,RAIL,EUR,A,2011,1400482963,
SWE,INFRAINVEST,RAIL,EUR,A,2012,1329895368,
SWE,INFRAINVEST,RAIL,EUR,A,2013,1104098029,
SWE,INFRAINVEST,RAIL,EUR,A,2014,1187437479,
SWE,INFRAINVEST,RAIL,EUR,A,2015,1387674381,B
SWE,INFRAINVEST,RAIL,EUR,A,2016,1214073706,
SWE,INFRAINVEST,RAIL,EUR,A,2017,1196131536,
SWE,INFRAINVEST,ROAD,EUR,A,1995,911535618.2,E
SWE,INFRAINVEST,ROAD,EUR,A,1996,1013551599,
SWE,INFRAINVEST,ROAD,EUR,A,1997,890100748.7,
SWE,INFRAINVEST,ROAD,EUR,A,1998,1047089858,
SWE,INFRAINVEST,ROAD,EUR,A,1999,926199178.2,
SWE,INFRAINVEST,ROAD,EUR,A,2000,912040161.5,
SWE,INFRAINVEST,ROAD,EUR,A,2001,1007379237,
SWE,INFRAINVEST,ROAD,EUR,A,2002,1295665466,
SWE,INFRAINVEST,ROAD,EUR,A,2003,1399105695,
SWE,INFRAINVEST,ROAD,EUR,A,2004,1443068493,
SWE,INFRAINVEST,ROAD,EUR,A,2005,1297938600,
SWE,INFRAINVEST,ROAD,EUR,A,2006,1407281727,
SWE,INFRAINVEST,ROAD,EUR,A,2007,1422704035,
SWE,INFRAINVEST,ROAD,EUR,A,2008,1604051202,
SWE,INFRAINVEST,ROAD,EUR,A,2009,1573673852,
SWE,INFRAINVEST,ROAD,EUR,A,2010,1666090563,
SWE,INFRAINVEST,ROAD,EUR,A,2011,1911693030,
SWE,INFRAINVEST,ROAD,EUR,A,2012,2212089540,
SWE,INFRAINVEST,ROAD,EUR,A,2013,2013062829,
SWE,INFRAINVEST,ROAD,EUR,A,2014,1864811089,
SWE,INFRAINVEST,ROAD,EUR,A,2015,1861457053,
SWE,INFRAINVEST,ROAD,EUR,A,2016,2086339294,
SWE,INFRAINVEST,ROAD,EUR,A,2017,2374415009,
SWE,INFRAINVEST,ROAD,EUR,A,2018,2497001960,
SWE,INFRAINVEST,INLAND,PC_GDP,A,1995,1.017221626,E
SWE,INFRAINVEST,INLAND,PC_GDP,A,1996,0.90894269,
SWE,INFRAINVEST,INLAND,PC_GDP,A,1997,0.682031694,
SWE,INFRAINVEST,INLAND,PC_GDP,A,1998,0.760524215,
SWE,INFRAINVEST,INLAND,PC_GDP,A,1999,0.633285281,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2000,0.532945044,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2001,0.584230851,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2002,0.699177704,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2003,0.699099067,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2004,0.776046615,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2005,0.773212188,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2006,0.737024944,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2007,0.750913012,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2008,0.829850286,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2009,0.933949094,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2010,0.839400606,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2011,0.816734466,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2012,0.836001042,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2013,0.714505454,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2014,0.704555403,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2015,0.723400903,B
SWE,INFRAINVEST,INLAND,PC_GDP,A,2016,0.712484811,
SWE,INFRAINVEST,INLAND,PC_GDP,A,2017,0.751479689,
CHE,INFRAINVEST,RAIL,EUR,A,1994,1055747410,
CHE,INFRAINVEST,RAIL,EUR,A,1995,1079262375,
CHE,INFRAINVEST,RAIL,EUR,A,1996,1170131361,
CHE,INFRAINVEST,RAIL,EUR,A,1997,1231527094,
CHE,INFRAINVEST,RAIL,EUR,A,1998,1290302694,
CHE,INFRAINVEST,RAIL,EUR,A,1999,1342789303,
CHE,INFRAINVEST,RAIL,EUR,A,2000,1463054503,
CHE,INFRAINVEST,RAIL,EUR,A,2001,1643935381,
CHE,INFRAINVEST,RAIL,EUR,A,2002,2011995638,
CHE,INFRAINVEST,RAIL,EUR,A,2003,2004340107,
CHE,INFRAINVEST,RAIL,EUR,A,2004,2115795609,
CHE,INFRAINVEST,RAIL,EUR,A,2005,2191435768,
CHE,INFRAINVEST,RAIL,EUR,A,2006,2350772360,
CHE,INFRAINVEST,RAIL,EUR,A,2007,2329092348,
CHE,INFRAINVEST,RAIL,EUR,A,2008,2622393044,
CHE,INFRAINVEST,RAIL,EUR,A,2009,2888270746,
CHE,INFRAINVEST,RAIL,EUR,A,2010,3032122703,
CHE,INFRAINVEST,RAIL,EUR,A,2011,3410048622,
CHE,INFRAINVEST,RAIL,EUR,A,2012,3463867917,
CHE,INFRAINVEST,RAIL,EUR,A,2013,3665610529,
CHE,INFRAINVEST,RAIL,EUR,A,2014,3550139964,
CHE,INFRAINVEST,RAIL,EUR,A,2015,4193518172,
CHE,INFRAINVEST,RAIL,EUR,A,2016,4056136489,
CHE,INFRAINVEST,ROAD,EUR,A,1994,2462999507,
CHE,INFRAINVEST,ROAD,EUR,A,1995,2520219994,
CHE,INFRAINVEST,ROAD,EUR,A,1996,2418696595,
CHE,INFRAINVEST,ROAD,EUR,A,1997,2335948428,
CHE,INFRAINVEST,ROAD,EUR,A,1998,2297638863,
CHE,INFRAINVEST,ROAD,EUR,A,1999,2603099225,
CHE,INFRAINVEST,ROAD,EUR,A,2000,2716184118,
CHE,INFRAINVEST,ROAD,EUR,A,2001,2765492585,
CHE,INFRAINVEST,ROAD,EUR,A,2002,2846919302,
CHE,INFRAINVEST,ROAD,EUR,A,2003,2734924706,
CHE,INFRAINVEST,ROAD,EUR,A,2004,2729097856,
CHE,INFRAINVEST,ROAD,EUR,A,2005,2766259769,
CHE,INFRAINVEST,ROAD,EUR,A,2006,2710571483,
CHE,INFRAINVEST,ROAD,EUR,A,2007,2674255798,
CHE,INFRAINVEST,ROAD,EUR,A,2008,2840400731,
CHE,INFRAINVEST,ROAD,EUR,A,2009,2996887211,
CHE,INFRAINVEST,ROAD,EUR,A,2010,3418463319,
CHE,INFRAINVEST,ROAD,EUR,A,2011,3822528363,
CHE,INFRAINVEST,ROAD,EUR,A,2012,3880361736,
CHE,INFRAINVEST,ROAD,EUR,A,2013,3731416037,
CHE,INFRAINVEST,ROAD,EUR,A,2014,3647291289,
CHE,INFRAINVEST,INLAND,PC_GDP,A,1995,1.376051871,
CHE,INFRAINVEST,INLAND,PC_GDP,A,1996,1.382130449,
